单品编码,首销日,末销日,在架天数,有销售天数,总销量,总销售额,总毛利,日均销量_在架,日均销量_有售,日销量标准差,非零日均,非零日标准差,单日最大销量,平均批发价,平均售价,损耗率,单位毛利,交易笔数,单品名称,分类名称,动销率,变异系数CV,非零CV,ADI,CV2,稳定性,毛利率,笔均重量,周CV,TOPSIS得分,梯队,排名,需求形态,销量份额,象限,毛利份额,贡献错位,梯队_y,需求形态_y,季节型,生命周期状态,动销率_y,日均销量_在架_y,近半年有销售,日毛利产出,货位周转速度,卖完一货位天数
102900005116714,2020-07-01,2023-06-30,1095,1076,27537.228000000003,269874.2472,71792.41274992285,25.148153424657536,25.59221933085502,15.759604313951362,25.59221933085502,15.759604313951362,152.132,6.846552044609665,9.800341820897875,0.0926,2.607103835938855,58905,西兰花,花菜类,0.982648401826484,0.6266704376989848,0.6157967040768106,1.0176579925650555,0.3792055807518631,0.6147526732056158,0.2660217249136725,0.4674854087089382,0.4271544608446431,0.8061164778378007,热销,1,Smooth,0.0584684416921716,引流品(量大但利薄),0.0715097222040299,0.0130412805118582,热销,Smooth,弱季节型(全年均衡),活跃在架,0.982648401826484,25.148153424657536,True,65.56384726020352,10.059261369863014,0.09941087752187693
102900011016701,2020-09-12,2023-06-30,1022,858,28164.331,205113.6991,52706.39154962884,27.558053816046968,32.825560606060606,23.12636749136789,32.825560606060606,23.12636749136789,249.974,5.359230769230768,7.282747071109198,0.057,1.8713880173340116,69945,芜湖青椒(1),辣椒类,0.8395303326810176,0.8391872534156051,0.7045231540416724,1.191142191142191,0.4963528745808261,0.5437184267903513,0.2569618303452889,0.4026639645435699,0.4753530699679554,0.7628923004670604,热销,4,Erratic,0.0597999386456952,引流品(量大但利薄),0.0524988543179284,-0.0073010843277668,热销,Erratic,弱季节型(全年均衡),活跃在架,0.8395303326810176,27.558053816046968,True,51.571811692396125,11.023221526418787,0.09071758175260758
102900005116530,2020-07-01,2023-03-14,987,821,11920.227,211198.3864,49063.48351069854,12.077231003039511,14.519155907429962,11.223364783824197,14.519155907429962,11.223364783824197,79.166,12.115444579780757,17.71764802801155,0.1382,4.115985669626807,47509,西峡香菇(1),食用菌,0.8318135764944276,0.929299504248911,0.7730039442637852,1.202192448233861,0.597535097847369,0.5183228409055682,0.2323099354451248,0.2509046075480435,0.6508682553635725,0.7121399537543672,热销,11,Erratic,0.0253096316487247,引流品(量大但利薄),0.048870290631315,0.0235606589825902,热销,Erratic,弱季节型(全年均衡),活跃在架,0.8318135764944276,12.077231003039511,True,49.70970973728321,4.830892401215804,0.20700109150605944
102900005116899,2020-07-08,2023-06-30,1088,1057,27149.44,211652.1013,53583.458901101,24.95352941176471,25.68537369914853,20.213158031383767,25.68537369914853,20.213158031383767,157.132,5.820842005676442,7.795818304171282,0.0554,1.9736487714332596,39285,净藕(1),水生根茎类,0.9715073529411764,0.8100320278482921,0.7869520711724677,1.0293282876064334,0.6192935623226367,0.5524764118062417,0.2531676206944466,0.6910892198039965,0.6367616791507766,0.7806026882103504,热销,2,Erratic,0.0576450705065561,引流品(量大但利薄),0.0533724681199393,-0.0042726023866167,热销,Erratic,弱季节型(全年均衡),活跃在架,0.9715073529411764,24.95352941176471,True,49.249502666453125,9.981411764705884,0.10018622851889393
102900011031100,2021-12-20,2023-06-30,558,488,10833.0,54979.4,24435.94190129181,19.413978494623656,22.19877049180328,14.965649872400306,22.19877049180328,14.965649872400306,210.0,3.180983606557377,5.075177697775317,0.0943,2.2556948122673144,10848,小米椒(份),辣椒类,0.8745519713261649,0.7708698078832614,0.6741657101201282,1.1434426229508197,0.4544994047017767,0.5646942511235821,0.4444563218458516,0.9986172566371682,0.460437274749839,0.7579649777743359,热销,5,Smooth,0.0230011760388988,明星品(量大且利厚),0.0243397226840947,0.0013385466451959,热销,Smooth,弱季节型(全年均衡),活跃在架,0.8745519713261649,19.413978494623656,True,43.792010575791785,7.765591397849462,0.12877319302132373
102900011034026,2022-06-29,2023-06-30,367,337,5821.571,47414.9774,16059.316706613668,15.86259128065395,17.274691394658753,10.21312388166992,17.274691394658753,10.21312388166992,47.649,5.211483679525222,8.144704822804703,0.0943,2.758588138255751,12369,枝江青梗散花,花菜类,0.9182561307901907,0.6438496523658065,0.5912188905920348,1.089020771513353,0.3495397765928764,0.6083281391098104,0.3386971287813725,0.4706581777023203,0.5063835265501079,0.7631983879293515,热销,3,Smooth,0.0123606553488367,明星品(量大且利厚),0.0159960813752942,0.0036354260264575,热销,Smooth,弱季节型(全年均衡),活跃在架,0.9182561307901907,15.86259128065395,True,43.75835614881109,6.34503651226158,0.15760350599520304
106949711300259,2022-01-16,2023-06-30,531,429,15596.0,58640.9,20728.90602712205,29.370998116760827,36.35431235431236,33.09566085720459,36.35431235431236,33.09566085720459,281.0,2.3645454545454547,3.7599961528597072,0.0045,1.3291168265659177,15591,金针菇(盒),食用菌,0.807909604519774,1.126814305923034,0.910364100265502,1.2377622377622377,0.8287627950522171,0.4701867940304274,0.3534888793849012,1.0003206978384966,0.7062865236250737,0.7277427669874456,热销,7,Erratic,0.0331142196531585,明星品(量大且利厚),0.0206472836726682,-0.0124669359804903,热销,Erratic,弱季节型(全年均衡),活跃在架,0.807909604519774,29.370998116760827,True,39.0374878100227,11.74839924670433,0.0851179789689664
102900011030059,2021-12-17,2023-06-30,561,400,14325.0,63994.9,21561.224389974603,25.53475935828877,35.8125,23.775207569808277,35.8125,23.775207569808277,151.0,2.618475,4.467357766143107,0.0943,1.5051465542739688,14328,云南生菜(份),花叶类,0.7130124777183601,0.9310918985453712,0.663880141565327,1.4025,0.4407368423647986,0.5178417457777476,0.3369209794839057,0.999790619765494,0.6423606975418483,0.7179102350148547,热销,10,Intermittent,0.0304155678719861,明星品(量大且利厚),0.0214763246901392,-0.0089392431818469,热销,Intermittent,弱季节型(全年均衡),活跃在架,0.7130124777183601,25.53475935828877,True,38.43355506234332,10.213903743315509,0.09790575916230367
102900005115779,2020-07-01,2023-06-29,1094,810,15910.461,129756.9615,35621.95175368732,14.543382998171849,19.642544444444447,13.004183089323323,19.642544444444447,13.004183089323323,76.379,5.093543209876544,8.155449518401761,0.1525,2.238901296052158,39887,云南生菜,花叶类,0.7404021937842779,0.8941649333554645,0.6620416782613585,1.3506172839506172,0.4382991837551161,0.5279371307062082,0.274528251447128,0.3988883846867401,0.6780608152938011,0.7087713168956191,热销,13,Intermittent,0.0337818992265332,引流品(量大但利薄),0.0354816863885699,0.0016997871620367,热销,Intermittent,弱季节型(全年均衡),活跃在架,0.7404021937842779,14.543382998171849,True,32.56119904358987,5.817353199268739,0.171899481730919
102900005116257,2020-07-01,2023-06-30,1095,1022,13602.001,117729.4239,35111.01268952411,12.421918721461187,13.309198630136986,9.06883144735024,13.309198630136986,9.06883144735024,109.43,5.647123287671233,8.655301811843712,0.0607,2.5813123149692543,27455,紫茄子(2),茄类,0.9333333333333332,0.7300668802221462,0.6813957548740031,1.0714285714285714,0.4643001747603124,0.5780123366511686,0.2982348127291236,0.4954289200509925,0.4971505351067984,0.7486667279201621,热销,6,Smooth,0.0288804596586613,引流品(量大但利薄),0.0349727592033426,0.0060922995446812,热销,Smooth,弱季节型(全年均衡),活跃在架,0.9333333333333332,12.421918721461187,True,32.064851771254894,4.968767488584475,0.20125715326737587
